i,j,path1,path2,embedding_distance
238,119,images/image_312.jpg,images/image_205.jpg,0.06942737102508545
353,577,images/image_416.jpg,images/image_79.jpg,0.06943106651306152
353,371,images/image_416.jpg,images/image_432.jpg,0.06943106651306152
351,108,images/image_414.jpg,images/image_196.jpg,0.06945192813873291
485,522,images/image_535.jpg,images/image_569.jpg,0.06945955753326416
350,79,images/image_413.jpg,images/image_17.jpg,0.06946146488189697
280,409,images/image_350.jpg,images/image_467.jpg,0.0694735050201416
446,374,images/image_50.jpg,images/image_435.jpg,0.06947481632232666
72,520,images/image_163.jpg,images/image_567.jpg,0.06947672367095947
375,403,images/image_436.jpg,images/image_461.jpg,0.06949162483215332
380,467,images/image_440.jpg,images/image_519.jpg,0.06949567794799805
401,170,images/image_46.jpg,images/image_251.jpg,0.06950199604034424
31,593,images/image_126.jpg,images/image_93.jpg,0.06952166557312012
334,500,images/image_4.jpg,images/image_549.jpg,0.06955850124359131
469,260,images/image_520.jpg,images/image_332.jpg,0.0695677399635315
552,24,images/image_596.jpg,images/image_12.jpg,0.06957030296325684
349,137,images/image_412.jpg,images/image_221.jpg,0.06958794593811035
1,23,images/image_1.jpg,images/image_119.jpg,0.06961244344711304
43,532,images/image_137.jpg,images/image_578.jpg,0.06961792707443237
468,129,images/image_52.jpg,images/image_214.jpg,0.06961965560913086
416,279,images/image_473.jpg,images/image_35.jpg,0.06963926553726196
280,567,images/image_350.jpg,images/image_7.jpg,0.06964069604873657
402,468,images/image_460.jpg,images/image_52.jpg,0.0696483850479126
55,284,images/image_148.jpg,images/image_354.jpg,0.06965142488479614
154,334,images/image_237.jpg,images/image_4.jpg,0.06965482234954834
236,406,images/image_310.jpg,images/image_464.jpg,0.06965482234954834
43,582,images/image_137.jpg,images/image_83.jpg,0.06965821981430054
168,284,images/image_25.jpg,images/image_354.jpg,0.0696672797203064
354,458,images/image_417.jpg,images/image_510.jpg,0.06967926025390625
573,121,images/image_75.jpg,images/image_207.jpg,0.06968110799789429
284,539,images/image_354.jpg,images/image_584.jpg,0.06970340013504028
478,79,images/image_529.jpg,images/image_17.jpg,0.06973987817764282
384,577,images/image_444.jpg,images/image_79.jpg,0.06974273920059204
384,371,images/image_444.jpg,images/image_432.jpg,0.06974273920059204
312,119,images/image_38.jpg,images/image_205.jpg,0.06975513696670532
506,158,images/image_554.jpg,images/image_240.jpg,0.06975877285003662
249,452,images/image_322.jpg,images/image_505.jpg,0.06978529691696167
497,61,images/image_546.jpg,images/image_153.jpg,0.06979095935821533
248,316,images/image_321.jpg,images/image_383.jpg,0.06979900598526001
380,597,images/image_440.jpg,images/image_97.jpg,0.06979990005493164
577,24,images/image_79.jpg,images/image_12.jpg,0.0698205828666687
52,592,images/image_145.jpg,images/image_92.jpg,0.06983554363250732
493,283,images/image_542.jpg,images/image_353.jpg,0.06985360383987427
431,493,images/image_487.jpg,images/image_542.jpg,0.06986337900161743
71,237,images/image_162.jpg,images/image_311.jpg,0.06987833976745605
31,58,images/image_126.jpg,images/image_150.jpg,0.06989973783493042
502,321,images/image_550.jpg,images/image_388.jpg,0.06990563869476318
345,479,images/image_409.jpg,images/image_53.jpg,0.06990706920623779
457,573,images/image_51.jpg,images/image_75.jpg,0.06991082429885864
515,295,images/image_562.jpg,images/image_364.jpg,0.06991368532180786
478,499,images/image_529.jpg,images/image_548.jpg,0.06991714239120483
232,588,images/image_307.jpg,images/image_89.jpg,0.06992334127426147
316,5,images/image_383.jpg,images/image_102.jpg,0.0699271559715271
502,290,images/image_550.jpg,images/image_36.jpg,0.06992852687835693
543,170,images/image_588.jpg,images/image_251.jpg,0.0699349045753479
249,338,images/image_322.jpg,images/image_402.jpg,0.06993603706359863
345,219,images/image_409.jpg,images/image_296.jpg,0.06993985176086426
143,421,images/image_227.jpg,images/image_478.jpg,0.06995272636413574
543,226,images/image_588.jpg,images/image_301.jpg,0.06996124982833862
316,76,images/image_383.jpg,images/image_167.jpg,0.06996732950210571
31,409,images/image_126.jpg,images/image_467.jpg,0.06997328996658325
354,158,images/image_417.jpg,images/image_240.jpg,0.0699760913848877
439,508,images/image_494.jpg,images/image_556.jpg,0.06997817754745483
328,7,images/image_394.jpg,images/image_104.jpg,0.0699840784072876
46,148,images/image_14.jpg,images/image_231.jpg,0.06998449563980103
457,552,images/image_51.jpg,images/image_596.jpg,0.06999248266220093
270,299,images/image_341.jpg,images/image_368.jpg,0.06999742984771729
354,379,images/image_417.jpg,images/image_44.jpg,0.0700218677520752
570,379,images/image_72.jpg,images/image_44.jpg,0.07004743814468384
370,364,images/image_431.jpg,images/image_426.jpg,0.07005757093429565
327,381,images/image_393.jpg,images/image_441.jpg,0.07006388902664185
386,241,images/image_446.jpg,images/image_315.jpg,0.07006388902664185
485,202,images/image_535.jpg,images/image_280.jpg,0.0700865387916565
401,474,images/image_46.jpg,images/image_525.jpg,0.07008719444274902
191,378,images/image_270.jpg,images/image_439.jpg,0.0700981616973877
457,539,images/image_51.jpg,images/image_584.jpg,0.07011246681213379
429,479,images/image_485.jpg,images/image_53.jpg,0.07013219594955444
147,214,images/image_230.jpg,images/image_291.jpg,0.07013416290283203
377,568,images/image_438.jpg,images/image_70.jpg,0.0701364278793335
377,484,images/image_438.jpg,images/image_534.jpg,0.0701366662979126
125,425,images/image_210.jpg,images/image_481.jpg,0.07014185190200806
36,250,images/image_130.jpg,images/image_323.jpg,0.07014787197113037
546,588,images/image_590.jpg,images/image_89.jpg,0.07015842199325562
494,183,images/image_543.jpg,images/image_263.jpg,0.07017010450363159
567,31,images/image_7.jpg,images/image_126.jpg,0.07019186019897461
235,239,images/image_31.jpg,images/image_313.jpg,0.07019537687301636
386,573,images/image_446.jpg,images/image_75.jpg,0.07019543647766113
429,219,images/image_485.jpg,images/image_296.jpg,0.07020509243011475
267,183,images/image_339.jpg,images/image_263.jpg,0.0702105164527893
384,539,images/image_444.jpg,images/image_584.jpg,0.07021421194076538
134,559,images/image_219.jpg,images/image_62.jpg,0.07023978233337402
506,183,images/image_554.jpg,images/image_263.jpg,0.07024061679840088
573,353,images/image_75.jpg,images/image_416.jpg,0.07024312019348145
558,7,images/image_61.jpg,images/image_104.jpg,0.07025623321533203
252,43,images/image_325.jpg,images/image_137.jpg,0.07028204202651978
354,183,images/image_417.jpg,images/image_263.jpg,0.07028615474700928
21,24,images/image_117.jpg,images/image_12.jpg,0.07030010223388672
1,283,images/image_1.jpg,images/image_353.jpg,0.07030069828033447
386,577,images/image_446.jpg,images/image_79.jpg,0.07030773162841797
386,371,images/image_446.jpg,images/image_432.jpg,0.07030773162841797
386,359,images/image_446.jpg,images/image_421.jpg,0.0703093409538269
515,549,images/image_562.jpg,images/image_593.jpg,0.07034808397293091
573,384,images/image_75.jpg,images/image_444.jpg,0.07034975290298462
21,191,images/image_117.jpg,images/image_270.jpg,0.0703544020652771
46,127,images/image_14.jpg,images/image_212.jpg,0.07035559415817261
337,260,images/image_401.jpg,images/image_332.jpg,0.07035893201828003
481,67,images/image_531.jpg,images/image_159.jpg,0.07036757469177246
100,575,images/image_189.jpg,images/image_77.jpg,0.07037055492401123
543,579,images/image_588.jpg,images/image_80.jpg,0.07038074731826782
143,214,images/image_227.jpg,images/image_291.jpg,0.07039135694503784
282,299,images/image_352.jpg,images/image_368.jpg,0.0703919529914856
573,24,images/image_75.jpg,images/image_12.jpg,0.07039415836334229
285,183,images/image_355.jpg,images/image_263.jpg,0.0704047679901123
125,129,images/image_210.jpg,images/image_214.jpg,0.0704188346862793
499,308,images/image_548.jpg,images/image_376.jpg,0.07042324542999268
327,334,images/image_393.jpg,images/image_4.jpg,0.07043617963790894
590,260,images/image_90.jpg,images/image_332.jpg,0.07044869661331177
20,148,images/image_116.jpg,images/image_231.jpg,0.07045423984527588
514,37,images/image_561.jpg,images/image_131.jpg,0.07045871019363403
592,470,images/image_92.jpg,images/image_521.jpg,0.07048588991165161
68,364,images/image_16.jpg,images/image_426.jpg,0.07049739360809326
54,469,images/image_147.jpg,images/image_520.jpg,0.07050919532775879
71,201,images/image_162.jpg,images/image_28.jpg,0.07052552700042725
493,23,images/image_542.jpg,images/image_119.jpg,0.07053542137145996
174,463,images/image_255.jpg,images/image_515.jpg,0.07056814432144165
576,186,images/image_78.jpg,images/image_266.jpg,0.07058387994766235
442,283,images/image_497.jpg,images/image_353.jpg,0.07059341669082642
493,6,images/image_542.jpg,images/image_103.jpg,0.07059401273727417
275,435,images/image_346.jpg,images/image_490.jpg,0.07060283422470093
350,499,images/image_413.jpg,images/image_548.jpg,0.07061594724655151
126,262,images/image_211.jpg,images/image_334.jpg,0.07065325975418091
458,7,images/image_510.jpg,images/image_104.jpg,0.07066154479980469
386,539,images/image_446.jpg,images/image_584.jpg,0.07067334651947021
563,121,images/image_66.jpg,images/image_207.jpg,0.07067704200744629
91,184,images/image_180.jpg,images/image_264.jpg,0.07069700956344604
267,402,images/image_339.jpg,images/image_460.jpg,0.07069724798202515
258,509,images/image_330.jpg,images/image_557.jpg,0.07069939374923706
21,457,images/image_117.jpg,images/image_51.jpg,0.07071119546890259
254,0,images/image_327.jpg,images/image_0.jpg,0.0707138180732727
437,491,images/image_492.jpg,images/image_540.jpg,0.07072776556015015
276,518,images/image_347.jpg,images/image_565.jpg,0.0707358717918396
214,292,images/image_291.jpg,images/image_361.jpg,0.07073938846588135
297,339,images/image_366.jpg,images/image_403.jpg,0.07075196504592896
194,19,images/image_273.jpg,images/image_115.jpg,0.07076907157897949
401,243,images/image_46.jpg,images/image_317.jpg,0.0707848072052002
466,16,images/image_518.jpg,images/image_112.jpg,0.0707884430885315
54,142,images/image_147.jpg,images/image_226.jpg,0.07081872224807739
20,127,images/image_116.jpg,images/image_212.jpg,0.07083255052566528
310,338,images/image_378.jpg,images/image_402.jpg,0.07085824012756348
345,491,images/image_409.jpg,images/image_540.jpg,0.07087880373001099
1,76,images/image_1.jpg,images/image_167.jpg,0.07088154554367065
416,499,images/image_473.jpg,images/image_548.jpg,0.07088547945022583
478,586,images/image_529.jpg,images/image_87.jpg,0.07089310884475708
134,530,images/image_219.jpg,images/image_576.jpg,0.07090789079666138
549,278,images/image_593.jpg,images/image_349.jpg,0.07091283798217773
328,374,images/image_394.jpg,images/image_435.jpg,0.07091677188873291
193,312,images/image_272.jpg,images/image_38.jpg,0.07092505693435669
412,41,images/image_47.jpg,images/image_135.jpg,0.07094275951385498
147,421,images/image_230.jpg,images/image_478.jpg,0.07098281383514404
427,108,images/image_483.jpg,images/image_196.jpg,0.07098883390426636
389,573,images/image_449.jpg,images/image_75.jpg,0.07099390029907227
349,6,images/image_412.jpg,images/image_103.jpg,0.07099407911300659
276,427,images/image_347.jpg,images/image_483.jpg,0.07099980115890503
249,290,images/image_322.jpg,images/image_36.jpg,0.0710107684135437
370,261,images/image_431.jpg,images/image_333.jpg,0.07101720571517944
558,338,images/image_61.jpg,images/image_402.jpg,0.07103085517883301
413,573,images/image_470.jpg,images/image_75.jpg,0.07104706764221191
60,402,images/image_152.jpg,images/image_460.jpg,0.07104915380477905
485,515,images/image_535.jpg,images/image_562.jpg,0.07107722759246826
8,588,images/image_105.jpg,images/image_89.jpg,0.07107800245285034
558,374,images/image_61.jpg,images/image_435.jpg,0.071078360080719
570,158,images/image_72.jpg,images/image_240.jpg,0.07108443975448608
194,445,images/image_273.jpg,images/image_5.jpg,0.07111513614654541
543,32,images/image_588.jpg,images/image_127.jpg,0.07112157344818115
538,586,images/image_583.jpg,images/image_87.jpg,0.07114887237548828
410,384,images/image_468.jpg,images/image_444.jpg,0.07121360301971436
509,551,images/image_557.jpg,images/image_595.jpg,0.07121551036834717
71,129,images/image_162.jpg,images/image_214.jpg,0.0712159276008606
399,338,images/image_458.jpg,images/image_402.jpg,0.07122480869293213
316,319,images/image_383.jpg,images/image_386.jpg,0.0712425708770752
509,582,images/image_557.jpg,images/image_83.jpg,0.07124346494674683
378,384,images/image_439.jpg,images/image_444.jpg,0.07127523422241211
343,76,images/image_407.jpg,images/image_167.jpg,0.07128965854644775
521,530,images/image_568.jpg,images/image_576.jpg,0.07132935523986816
351,276,images/image_414.jpg,images/image_347.jpg,0.07133746147155762
343,349,images/image_407.jpg,images/image_412.jpg,0.07134890556335449
112,108,images/image_2.jpg,images/image_196.jpg,0.07135486602783203
375,522,images/image_436.jpg,images/image_569.jpg,0.07135742902755737
71,158,images/image_162.jpg,images/image_240.jpg,0.07137155532836914
442,6,images/image_497.jpg,images/image_103.jpg,0.07137978076934814
494,425,images/image_543.jpg,images/image_481.jpg,0.07139599323272705
267,425,images/image_339.jpg,images/image_481.jpg,0.07139897346496582
128,463,images/image_213.jpg,images/image_515.jpg,0.07141786813735962
489,241,images/image_539.jpg,images/image_315.jpg,0.07142120599746704
130,146,images/image_215.jpg,images/image_23.jpg,0.07143032550811768
401,408,images/image_46.jpg,images/image_466.jpg,0.07143843173980713
312,358,images/image_38.jpg,images/image_420.jpg,0.07145434617996216
543,338,images/image_588.jpg,images/image_402.jpg,0.07147204875946045
300,442,images/image_369.jpg,images/image_497.jpg,0.07150131464004517
143,259,images/image_227.jpg,images/image_331.jpg,0.07150149345397949
389,577,images/image_449.jpg,images/image_79.jpg,0.07151305675506592
389,371,images/image_449.jpg,images/image_432.jpg,0.0715135931968689
489,359,images/image_539.jpg,images/image_421.jpg,0.07152760028839111
413,371,images/image_470.jpg,images/image_432.jpg,0.07154393196105957
413,577,images/image_470.jpg,images/image_79.jpg,0.07154393196105957
285,425,images/image_355.jpg,images/image_481.jpg,0.07158565521240234
570,183,images/image_72.jpg,images/image_263.jpg,0.07158845663070679
354,370,images/image_417.jpg,images/image_431.jpg,0.07160073518753052
485,278,images/image_535.jpg,images/image_349.jpg,0.07161533832550049
228,442,images/image_303.jpg,images/image_497.jpg,0.0716201663017273
14,100,images/image_110.jpg,images/image_189.jpg,0.07162487506866455
502,183,images/image_550.jpg,images/image_263.jpg,0.07162612676620483
285,402,images/image_355.jpg,images/image_460.jpg,0.07163149118423462
490,573,images/image_54.jpg,images/image_75.jpg,0.07164603471755981
267,129,images/image_339.jpg,images/image_214.jpg,0.07165426015853882
235,137,images/image_31.jpg,images/image_221.jpg,0.07165729999542236
208,380,images/image_286.jpg,images/image_440.jpg,0.07167255878448486
200,469,images/image_279.jpg,images/image_520.jpg,0.07167321443557739
494,129,images/image_543.jpg,images/image_214.jpg,0.07168006896972656
431,442,images/image_487.jpg,images/image_497.jpg,0.07169628143310547
416,4,images/image_473.jpg,images/image_101.jpg,0.0716978907585144
439,372,images/image_494.jpg,images/image_433.jpg,0.07171440124511719
561,246,images/image_64.jpg,images/image_32.jpg,0.07176041603088379
174,160,images/image_255.jpg,images/image_242.jpg,0.071766197681427
275,277,images/image_346.jpg,images/image_348.jpg,0.07176738977432251
375,202,images/image_436.jpg,images/image_280.jpg,0.07178300619125366
125,402,images/image_210.jpg,images/image_460.jpg,0.07179170846939087
132,406,images/image_217.jpg,images/image_464.jpg,0.07180458307266235
389,440,images/image_449.jpg,images/image_495.jpg,0.07181823253631592
442,372,images/image_497.jpg,images/image_433.jpg,0.0718269944190979
285,129,images/image_355.jpg,images/image_214.jpg,0.07185155153274536
249,277,images/image_322.jpg,images/image_348.jpg,0.07185888290405273
296,43,images/image_365.jpg,images/image_137.jpg,0.07186806201934814
112,119,images/image_2.jpg,images/image_205.jpg,0.07186824083328247
413,440,images/image_470.jpg,images/image_495.jpg,0.07186883687973022
442,23,images/image_497.jpg,images/image_119.jpg,0.07190299034118652
323,205,images/image_39.jpg,images/image_283.jpg,0.07191014289855957
563,353,images/image_66.jpg,images/image_416.jpg,0.07193171977996826
592,203,images/image_92.jpg,images/image_281.jpg,0.07200026512145996
345,371,images/image_409.jpg,images/image_432.jpg,0.07200813293457031
577,345,images/image_79.jpg,images/image_409.jpg,0.07200813293457031
292,421,images/image_361.jpg,images/image_478.jpg,0.07201868295669556
142,200,images/image_226.jpg,images/image_279.jpg,0.07205146551132202
87,143,images/image_177.jpg,images/image_227.jpg,0.07206380367279053
284,260,images/image_354.jpg,images/image_332.jpg,0.07207256555557251
112,276,images/image_2.jpg,images/image_347.jpg,0.07207763195037842
456,559,images/image_509.jpg,images/image_62.jpg,0.07208800315856934
561,223,images/image_64.jpg,images/image_3.jpg,0.0721089243888855
531,43,images/image_577.jpg,images/image_137.jpg,0.07211709022521973
502,158,images/image_550.jpg,images/image_240.jpg,0.07212716341018677
484,43,images/image_534.jpg,images/image_137.jpg,0.07213252782821655
568,43,images/image_70.jpg,images/image_137.jpg,0.07213252782821655
504,362,images/image_552.jpg,images/image_424.jpg,0.07214117050170898
490,371,images/image_54.jpg,images/image_432.jpg,0.07216918468475342
490,577,images/image_54.jpg,images/image_79.jpg,0.07216918468475342
573,374,images/image_75.jpg,images/image_435.jpg,0.07217425107955933
463,544,images/image_515.jpg,images/image_589.jpg,0.07217848300933838
412,1,images/image_47.jpg,images/image_1.jpg,0.07219165563583374
378,24,images/image_439.jpg,images/image_12.jpg,0.07220035791397095
210,580,images/image_288.jpg,images/image_81.jpg,0.07220333814620972
135,378,images/image_22.jpg,images/image_439.jpg,0.07223141193389893
586,4,images/image_87.jpg,images/image_101.jpg,0.07224935293197632
254,69,images/image_327.jpg,images/image_160.jpg,0.07225388288497925
543,7,images/image_588.jpg,images/image_104.jpg,0.07228481769561768
428,556,images/image_484.jpg,images/image_6.jpg,0.072293221950531
210,454,images/image_288.jpg,images/image_507.jpg,0.07231146097183228
292,402,images/image_361.jpg,images/image_460.jpg,0.07233738899230957
142,168,images/image_226.jpg,images/image_25.jpg,0.07234179973602295
55,142,images/image_148.jpg,images/image_226.jpg,0.07234346866607666
131,5,images/image_216.jpg,images/image_102.jpg,0.0723494291305542
36,209,images/image_130.jpg,images/image_287.jpg,0.07235395908355713
271,431,images/image_342.jpg,images/image_487.jpg,0.07235848903656006
410,24,images/image_468.jpg,images/image_12.jpg,0.0723731517791748
80,176,images/image_170.jpg,images/image_257.jpg,0.07238876819610596
566,347,images/image_69.jpg,images/image_410.jpg,0.07239323854446411
395,0,images/image_454.jpg,images/image_0.jpg,0.07239377498626709
358,97,images/image_420.jpg,images/image_186.jpg,0.07240563631057739
193,97,images/image_272.jpg,images/image_186.jpg,0.0724073052406311
452,558,images/image_505.jpg,images/image_61.jpg,0.07243382930755615
576,364,images/image_78.jpg,images/image_426.jpg,0.07243537902832031
490,440,images/image_54.jpg,images/image_495.jpg,0.07243567705154419
386,514,images/image_446.jpg,images/image_561.jpg,0.07243889570236206
326,372,images/image_392.jpg,images/image_433.jpg,0.07245248556137085
146,206,images/image_23.jpg,images/image_284.jpg,0.07247179746627808
271,23,images/image_342.jpg,images/image_119.jpg,0.07249277830123901
147,259,images/image_230.jpg,images/image_331.jpg,0.07249414920806885
312,427,images/image_38.jpg,images/image_483.jpg,0.07251083850860596
586,350,images/image_87.jpg,images/image_413.jpg,0.07251423597335815
21,135,images/image_117.jpg,images/image_22.jpg,0.07254046201705933
80,591,images/image_170.jpg,images/image_91.jpg,0.07254630327224731
270,333,images/image_341.jpg,images/image_399.jpg,0.07254648208618164
489,175,images/image_539.jpg,images/image_256.jpg,0.07257074117660522
431,67,images/image_487.jpg,images/image_159.jpg,0.0725853443145752
46,532,images/image_14.jpg,images/image_578.jpg,0.07259857654571533
128,160,images/image_213.jpg,images/image_242.jpg,0.07260137796401978
378,457,images/image_439.jpg,images/image_51.jpg,0.07262051105499268
254,57,images/image_327.jpg,images/image_15.jpg,0.07262873649597168
446,261,images/image_50.jpg,images/image_333.jpg,0.07264363765716553
54,284,images/image_147.jpg,images/image_354.jpg,0.07265102863311768
566,29,images/image_69.jpg,images/image_124.jpg,0.07265591621398926
208,119,images/image_286.jpg,images/image_205.jpg,0.0726628303527832
232,444,images/image_307.jpg,images/image_499.jpg,0.07266378402709961
174,597,images/image_255.jpg,images/image_97.jpg,0.07269454002380371
343,319,images/image_407.jpg,images/image_386.jpg,0.07269859313964844
552,192,images/image_596.jpg,images/image_271.jpg,0.0727042555809021
439,442,images/image_494.jpg,images/image_497.jpg,0.0727071762084961
401,217,images/image_46.jpg,images/image_294.jpg,0.07270795106887817
471,261,images/image_522.jpg,images/image_333.jpg,0.07271832227706909
509,592,images/image_557.jpg,images/image_92.jpg,0.0727229118347168
235,4,images/image_31.jpg,images/image_101.jpg,0.07273364067077637
237,576,images/image_311.jpg,images/image_78.jpg,0.07274174690246582
78,444,images/image_169.jpg,images/image_499.jpg,0.07275360822677612
458,502,images/image_510.jpg,images/image_550.jpg,0.07276403903961182
104,210,images/image_192.jpg,images/image_288.jpg,0.07276469469070435
410,457,images/image_468.jpg,images/image_51.jpg,0.0727689266204834
212,339,images/image_29.jpg,images/image_403.jpg,0.07277953624725342
335,76,images/image_40.jpg,images/image_167.jpg,0.07278352975845337
504,593,images/image_552.jpg,images/image_93.jpg,0.07278722524642944
375,515,images/image_436.jpg,images/image_562.jpg,0.07279568910598755
456,530,images/image_509.jpg,images/image_576.jpg,0.0728042721748352
509,183,images/image_557.jpg,images/image_263.jpg,0.0728411078453064
410,187,images/image_468.jpg,images/image_267.jpg,0.07284402847290039
174,467,images/image_255.jpg,images/image_519.jpg,0.07284456491470337
452,543,images/image_505.jpg,images/image_588.jpg,0.07284992933273315
573,345,images/image_75.jpg,images/image_409.jpg,0.07285016775131226
294,385,images/image_363.jpg,images/image_445.jpg,0.07285898923873901
194,281,images/image_273.jpg,images/image_351.jpg,0.07286179065704346
444,546,images/image_499.jpg,images/image_590.jpg,0.07287955284118652
146,472,images/image_23.jpg,images/image_523.jpg,0.07294493913650513
346,4,images/image_41.jpg,images/image_101.jpg,0.07295513153076172
36,520,images/image_130.jpg,images/image_567.jpg,0.0729912519454956
566,79,images/image_69.jpg,images/image_17.jpg,0.0729934573173523
85,210,images/image_175.jpg,images/image_288.jpg,0.07300186157226562
194,316,images/image_273.jpg,images/image_383.jpg,0.07300889492034912
478,29,images/image_529.jpg,images/image_124.jpg,0.07301056385040283
404,495,images/image_462.jpg,images/image_544.jpg,0.0730178952217102
452,328,images/image_505.jpg,images/image_394.jpg,0.0730178952217102
506,446,images/image_554.jpg,images/image_50.jpg,0.07306957244873047
20,532,images/image_116.jpg,images/image_578.jpg,0.07307028770446777
258,594,images/image_330.jpg,images/image_94.jpg,0.07311797142028809
435,575,images/image_490.jpg,images/image_77.jpg,0.07311820983886719
343,5,images/image_407.jpg,images/image_102.jpg,0.07312583923339844
55,469,images/image_148.jpg,images/image_520.jpg,0.07313454151153564
55,395,images/image_148.jpg,images/image_454.jpg,0.07314026355743408
471,506,images/image_522.jpg,images/image_554.jpg,0.07315725088119507
168,395,images/image_25.jpg,images/image_454.jpg,0.07316917181015015
586,308,images/image_87.jpg,images/image_376.jpg,0.07317841053009033
543,374,images/image_588.jpg,images/image_435.jpg,0.07317894697189331
168,469,images/image_25.jpg,images/image_520.jpg,0.07318711280822754
428,466,images/image_484.jpg,images/image_518.jpg,0.07319575548171997
504,409,images/image_552.jpg,images/image_467.jpg,0.07319974899291992
282,333,images/image_352.jpg,images/image_399.jpg,0.07320034503936768
504,58,images/image_552.jpg,images/image_150.jpg,0.0732123851776123
271,283,images/image_342.jpg,images/image_353.jpg,0.07321703433990479
577,374,images/image_79.jpg,images/image_435.jpg,0.07321971654891968
558,408,images/image_61.jpg,images/image_466.jpg,0.07322633266448975
400,134,images/image_459.jpg,images/image_219.jpg,0.07324135303497314
153,509,images/image_236.jpg,images/image_557.jpg,0.07325416803359985
71,425,images/image_162.jpg,images/image_481.jpg,0.07325756549835205
270,304,images/image_341.jpg,images/image_372.jpg,0.07329654693603516
375,278,images/image_436.jpg,images/image_349.jpg,0.07331031560897827
21,192,images/image_117.jpg,images/image_271.jpg,0.0733259916305542
454,510,images/image_507.jpg,images/image_558.jpg,0.07332724332809448
71,35,images/image_162.jpg,images/image_13.jpg,0.07334589958190918
449,454,images/image_502.jpg,images/image_507.jpg,0.07335472106933594
386,26,images/image_446.jpg,images/image_121.jpg,0.07337051630020142
449,580,images/image_502.jpg,images/image_81.jpg,0.07337146997451782
162,559,images/image_244.jpg,images/image_62.jpg,0.07337510585784912
510,580,images/image_558.jpg,images/image_81.jpg,0.07337766885757446
400,521,images/image_459.jpg,images/image_568.jpg,0.07338601350784302
361,496,images/image_423.jpg,images/image_545.jpg,0.07338732481002808
288,385,images/image_358.jpg,images/image_445.jpg,0.07339763641357422
544,160,images/image_589.jpg,images/image_242.jpg,0.07340037822723389
106,246,images/image_194.jpg,images/image_32.jpg,0.07340466976165771
458,374,images/image_510.jpg,images/image_435.jpg,0.07341057062149048
346,137,images/image_41.jpg,images/image_221.jpg,0.07341158390045166
174,212,images/image_255.jpg,images/image_29.jpg,0.07341217994689941
329,372,images/image_395.jpg,images/image_433.jpg,0.07341223955154419
559,561,images/image_62.jpg,images/image_64.jpg,0.07341581583023071
123,496,images/image_209.jpg,images/image_545.jpg,0.07341855764389038
323,338,images/image_39.jpg,images/image_402.jpg,0.07341909408569336
87,147,images/image_177.jpg,images/image_230.jpg,0.07341933250427246
401,558,images/image_46.jpg,images/image_61.jpg,0.07344812154769897
301,91,images/image_37.jpg,images/image_180.jpg,0.07346445322036743
410,476,images/image_468.jpg,images/image_527.jpg,0.07346826791763306
579,205,images/image_80.jpg,images/image_283.jpg,0.07346832752227783
504,567,images/image_552.jpg,images/image_7.jpg,0.07348096370697021
82,107,images/image_172.jpg,images/image_195.jpg,0.0734819769859314
196,19,images/image_275.jpg,images/image_115.jpg,0.07349652051925659
339,357,images/image_403.jpg,images/image_42.jpg,0.07349985837936401
82,254,images/image_172.jpg,images/image_327.jpg,0.07350575923919678
558,205,images/image_61.jpg,images/image_283.jpg,0.07350945472717285
259,292,images/image_331.jpg,images/image_361.jpg,0.073525071144104
455,186,images/image_508.jpg,images/image_266.jpg,0.07355040311813354
150,210,images/image_233.jpg,images/image_288.jpg,0.07357221841812134
349,372,images/image_412.jpg,images/image_433.jpg,0.07358300685882568
546,261,images/image_590.jpg,images/image_333.jpg,0.07360309362411499
128,597,images/image_213.jpg,images/image_97.jpg,0.07361996173858643
388,410,images/image_448.jpg,images/image_468.jpg,0.07362204790115356
354,446,images/image_417.jpg,images/image_50.jpg,0.07362574338912964
238,339,images/image_312.jpg,images/image_403.jpg,0.073627769947052
429,563,images/image_485.jpg,images/image_66.jpg,0.07363051176071167
269,372,images/image_340.jpg,images/image_433.jpg,0.07363277673721313
552,563,images/image_596.jpg,images/image_66.jpg,0.07363957166671753
399,452,images/image_458.jpg,images/image_505.jpg,0.07364082336425781
310,452,images/image_378.jpg,images/image_505.jpg,0.07364988327026367
71,252,images/image_162.jpg,images/image_325.jpg,0.07365405559539795
141,599,images/image_225.jpg,images/image_99.jpg,0.07366383075714111
174,483,images/image_255.jpg,images/image_533.jpg,0.07366514205932617
339,366,images/image_403.jpg,images/image_428.jpg,0.07366639375686646
60,390,images/image_152.jpg,images/image_45.jpg,0.0736742615699768
354,471,images/image_417.jpg,images/image_522.jpg,0.07368189096450806
107,339,images/image_195.jpg,images/image_403.jpg,0.07369416952133179
104,510,images/image_192.jpg,images/image_558.jpg,0.07369709014892578
348,559,images/image_411.jpg,images/image_62.jpg,0.07369738817214966
436,521,images/image_491.jpg,images/image_568.jpg,0.07370889186859131
128,467,images/image_213.jpg,images/image_519.jpg,0.07371556758880615
104,449,images/image_192.jpg,images/image_502.jpg,0.0737227201461792
258,73,images/image_330.jpg,images/image_164.jpg,0.07372844219207764
106,223,images/image_194.jpg,images/image_3.jpg,0.07372933626174927
258,197,images/image_330.jpg,images/image_276.jpg,0.07376527786254883
373,404,images/image_434.jpg,images/image_462.jpg,0.07376670837402344
128,212,images/image_213.jpg,images/image_29.jpg,0.07377475500106812
